indexs,10.24.49.154,10.24.49.154,10.24.64.118,10.39.11.174,10.39.18.40,10.49.137.199,10.49.137.87,10.49.223.163,10.49.223.194,10.49.253.35,10.49.253.53,10.49.36.147,10.49.81.218
2019-06-09 19:30:00,0.0,0.0,1164,0,0,0,0,61.0,1.0,299,12,0,81
2019-06-09 19:40:00,0.0,0.0,1168,0,0,0,0,0.0,0.0,293,12,0,67
2019-06-09 19:50:00,0.0,0.0,1148,0,0,0,0,0.0,3.0,294,13,0,59
2019-06-09 20:00:00,0.0,0.0,1155,0,0,0,0,144.0,0.0,294,12,0,322
2019-06-09 20:10:00,3.0,3.0,1135,0,0,0,0,1023.0,1.0,288,13,0,44
2019-06-09 20:20:00,0.0,0.0,1154,0,0,0,0,98.0,0.0,284,12,0,61
2019-06-09 20:30:00,0.0,0.0,1160,0,0,0,0,54.0,0.0,278,13,0,80
2019-06-09 20:40:00,0.0,0.0,1141,0,0,0,0,53.0,0.0,272,15,0,85
2019-06-09 20:50:00,0.0,0.0,1142,0,0,0,0,53.0,0.0,271,12,0,66
2019-06-09 21:00:00,0.0,0.0,1146,0,0,0,0,10.0,0.0,271,13,0,34
2019-06-09 21:10:00,3.0,3.0,1154,0,0,0,0,1.0,0.0,268,13,0,30
2019-06-09 21:20:00,0.0,0.0,1153,0,0,0,0,0.0,0.0,275,12,0,58
2019-06-09 21:30:00,0.0,0.0,1145,0,0,0,0,123.0,0.0,255,12,0,79
2019-06-09 21:40:00,0.0,0.0,1154,0,0,0,0,0.0,0.0,248,12,0,71
2019-06-09 21:50:00,0.0,0.0,1139,0,0,0,0,0.0,0.0,245,12,0,58
2019-06-09 22:00:00,0.0,0.0,1133,0,0,0,0,0.0,0.0,245,12,0,35
2019-06-09 22:10:00,3.0,3.0,1152,0,0,0,0,1.0,0.0,244,12,0,34
2019-06-09 22:20:00,0.0,0.0,1159,0,0,0,0,969.0,0.0,241,12,0,66
2019-06-09 22:30:00,0.0,0.0,1159,0,0,0,0,0.0,0.0,242,13,0,81
2019-06-09 22:40:00,0.0,0.0,1141,0,0,0,0,0.0,0.0,240,12,0,78
2019-06-09 22:50:00,0.0,0.0,1141,0,0,0,0,0.0,0.0,228,11,0,61
2019-06-09 23:00:00,0.0,0.0,1099,0,0,0,0,0.0,0.0,221,8,0,22
2019-06-09 23:10:00,3.0,3.0,1097,0,0,0,0,1.0,0.0,212,8,0,20
2019-06-09 23:20:00,1.0,1.0,1094,0,0,0,0,0.0,0.0,211,8,0,43
2019-06-09 00:00:00,0.0,0.0,1158,0,0,0,0,0.0,0.0,239,4,0,13
2019-06-09 23:30:00,0.0,0.0,1100,0,0,0,0,78.0,0.0,212,8,0,62
2019-06-09 23:40:00,0.0,0.0,1101,0,0,0,0,0.0,0.0,214,8,0,23
2019-06-09 23:50:00,0.0,0.0,1088,0,0,0,0,0.0,0.0,207,8,0,45
